Timestamp,Predicted Power
2024-03-11 04:30:00,63.261721539740215
2024-03-11 04:45:00,60.055249064552015
2024-03-11 05:00:00,60.58919286079217
2024-03-11 05:15:00,57.7764576881068
2024-03-11 05:30:00,59.034312498388765
2024-03-11 05:45:00,58.83179962478614
2024-03-11 06:00:00,57.25289106221116
2024-03-11 06:15:00,58.72415660656728
2024-03-11 06:30:00,56.30600546566967
2024-03-11 06:45:00,53.54652194835337
2024-03-11 07:00:00,54.731340215576196
