Timestamp,Predicted Power
2024-03-11 04:30:00,63.261721539740215
2024-03-11 04:45:00,60.055249064552015
2024-03-11 05:00:00,60.58919286079217
2024-03-11 05:15:00,57.7764576881068
2024-03-11 05:30:00,59.034312498388765
2024-03-11 05:45:00,58.83179962478614
2024-03-11 06:00:00,57.25289106221116
2024-03-11 06:15:00,58.72415660656728
2024-03-11 06:30:00,56.30600546566967
2024-03-11 06:45:00,53.54652194835337
2024-03-11 07:00:00,54.731340215576196
2024-03-11 07:15:00,63.89966546296279
2024-03-11 07:30:00,63.89966546296279
2024-03-11 07:45:00,69.00482069492
2024-03-11 08:00:00,67.29334904116118
2024-03-11 08:15:00,66.98153764208841
2024-03-11 08:30:00,66.79623982056457
2024-03-11 08:45:00,68.05327758531968
2024-03-11 09:00:00,65.96887387384257
2024-03-11 09:15:00,66.3226269804496
2024-03-11 09:30:00,66.49355708557788
2024-03-11 09:45:00,62.49186267901401
2024-03-11 10:00:00,59.53324198971042
2024-03-11 10:15:00,59.944964946531435
2024-03-11 10:30:00,61.70942899619542
2024-03-11 10:45:00,58.349019945694856
2024-03-11 11:00:00,55.51097698322366
2024-03-11 11:15:00,55.53901581439615
2024-03-11 11:30:00,54.86066161716934
2024-03-11 11:45:00,54.258990593494346
2024-03-11 12:00:00,56.369551096508545
2024-03-11 12:15:00,49.78096283372067
2024-03-11 12:30:00,46.0082076184482
2024-03-11 12:45:00,43.83563881748881
2024-03-11 13:00:00,43.45274779601355
2024-03-11 13:15:00,36.91676352688413
2024-03-11 13:30:00,30.681646417506037
2024-03-11 13:45:00,25.85983935682885
2024-03-11 14:00:00,18.621578540544785
2024-03-11 14:15:00,17.83883194667906
2024-03-11 14:30:00,14.171776962169641
2024-03-11 14:45:00,11.695436319037407
2024-03-11 15:00:00,12.950782466471665
2024-03-11 15:15:00,9.69442734463904
2024-03-11 15:30:00,9.419333088131715
2024-03-11 15:45:00,9.100230047769962
2024-03-11 16:00:00,10.342214438543703
2024-03-11 16:15:00,10.157882099744594
2024-03-11 16:30:00,15.005067320835298
2024-03-11 16:45:00,16.655153260988552
2024-03-11 17:00:00,17.579133213364546
2024-03-11 17:15:00,17.63004331712012
2024-03-11 17:30:00,16.54199854333025
2024-03-11 17:45:00,17.150495802904214
2024-03-11 18:00:00,17.38506027099471
2024-03-11 18:15:00,26.032597688777145
2024-03-11 18:30:00,24.862448744856223
2024-03-11 18:45:00,19.093623444468985
2024-03-11 19:00:00,19.961271911133856
2024-03-11 19:15:00,23.974239501010285
2024-03-11 19:30:00,27.498779680586754
2024-03-11 19:45:00,32.868222517088604
2024-03-11 20:00:00,37.26392443912513
2024-03-11 20:15:00,41.34892516138205
2024-03-11 20:30:00,37.79093674995799
2024-03-11 20:45:00,37.97263783337195
2024-03-11 21:00:00,38.01618913654265
2024-03-11 21:15:00,46.45096064162333
2024-03-11 21:30:00,51.31776337926243
2024-03-11 21:45:00,59.25532001661392
2024-03-11 22:00:00,76.81463698126552
2024-03-11 22:15:00,80.46400291923038
2024-03-11 22:30:00,78.99242647012595
2024-03-11 22:45:00,79.20900363148775
2024-03-11 23:00:00,80.33617189590696
2024-03-11 23:15:00,94.19034446859504
2024-03-11 23:30:00,90.46226027633494
2024-03-11 23:45:00,89.68755990063693
2024-03-12 00:00:00,88.40210634044321
2024-03-12 00:15:00,78.62642176000635
2024-03-12 00:30:00,77.27062625748363
2024-03-12 00:45:00,61.96684654012967
2024-03-12 01:00:00,59.69087265012763
2024-03-12 01:15:00,61.265793203816415
2024-03-12 01:30:00,60.19307058080238
2024-03-12 01:45:00,61.65408307882427
2024-03-12 02:00:00,56.96312747894299
2024-03-12 02:15:00,55.812387956715284
2024-03-12 02:30:00,59.51737943699851
2024-03-12 02:45:00,54.325594708551705
2024-03-12 03:00:00,55.22550273983871
2024-03-12 03:15:00,50.81453678654058
2024-03-12 03:30:00,46.04955233480113
2024-03-12 03:45:00,39.05377115563129
2024-03-12 04:00:00,34.24695218554564
2024-03-12 04:15:00,40.13104794677571
2024-03-12 04:30:00,38.6926661766945
2024-03-12 04:45:00,38.27887431909225
2024-03-12 05:00:00,38.50892690250702
2024-03-12 05:15:00,37.95980724254255
2024-03-12 05:30:00,39.270372308525744
