Timestamp,Predicted_Power
2025-05-06 00:00:00,148.78693348063163
2025-05-06 00:15:00,142.0930409286758
2025-05-06 00:30:00,139.99314040453203
2025-05-06 00:45:00,134.75803878039648
2025-05-06 01:00:00,132.3216414039038
2025-05-06 01:15:00,130.86009689535112
2025-05-06 01:30:00,131.55412345133882
2025-05-06 01:45:00,131.5175760909438
2025-05-06 02:00:00,130.13152015103623
2025-05-06 02:15:00,125.1775992265236
2025-05-06 02:30:00,125.16860910098714
2025-05-06 02:45:00,128.60172784682018
2025-05-06 03:00:00,124.84255260013656
2025-05-06 03:15:00,121.6266823638302
2025-05-06 03:30:00,120.20069255741498
2025-05-06 03:45:00,115.83746826254229
2025-05-06 04:00:00,115.45718866358115
2025-05-06 04:15:00,105.68589970261104
2025-05-06 04:30:00,97.17389888883069
2025-05-06 04:45:00,89.00688316250921
2025-05-06 05:00:00,83.88796785728923
2025-05-06 05:15:00,83.0677469162236
2025-05-06 05:30:00,79.12182558333956
2025-05-06 05:45:00,77.54890652050148
2025-05-06 06:00:00,75.5867220984973
2025-05-06 06:15:00,72.02013084147511
2025-05-06 06:30:00,73.89984202965604
2025-05-06 06:45:00,73.38787834212653
2025-05-06 07:00:00,73.61831075673176
2025-05-06 07:15:00,71.57057028148796
2025-05-06 07:30:00,70.6725186431694
2025-05-06 07:45:00,66.40583196152537
2025-05-06 08:00:00,64.66371717936666
2025-05-06 08:15:00,61.617190603796324
2025-05-06 08:30:00,58.31340265864362
2025-05-06 08:45:00,54.95256154680298
2025-05-06 09:00:00,46.80812920041077
2025-05-06 09:15:00,48.734946294356234
2025-05-06 09:30:00,47.7778496818198
2025-05-06 09:45:00,50.33625217098038
2025-05-06 10:00:00,51.343744789449204
2025-05-06 10:15:00,55.168641000377214
2025-05-06 10:30:00,58.02693257489147
2025-05-06 10:45:00,59.46793422215075
2025-05-06 11:00:00,59.924172349888686
2025-05-06 11:15:00,63.40765780101644
2025-05-06 11:30:00,68.46083294067883
2025-05-06 11:45:00,69.47839074112166
2025-05-06 12:00:00,71.30515700211315
2025-05-06 12:15:00,70.61103539247485
2025-05-06 12:30:00,69.696661951458
2025-05-06 12:45:00,76.73175187412556
2025-05-06 13:00:00,81.5526932569247
2025-05-06 13:15:00,86.93681937761633
2025-05-06 13:30:00,92.83774387893804
2025-05-06 13:45:00,98.69752433249072
2025-05-06 14:00:00,98.85694100087073
2025-05-06 14:15:00,103.15041799146533
2025-05-06 14:30:00,108.27828467528286
2025-05-06 14:45:00,111.6400848703114
2025-05-06 15:00:00,118.36219411658386
2025-05-06 15:15:00,119.03213856480751
2025-05-06 15:30:00,122.8094890075603
2025-05-06 15:45:00,124.41388391169284
2025-05-06 16:00:00,130.2548375698238
2025-05-06 16:15:00,138.12890802669082
2025-05-06 16:30:00,130.42707457413877
2025-05-06 16:45:00,142.0498193609381
2025-05-06 17:00:00,157.22314119936928
2025-05-06 17:15:00,175.56381469572656
2025-05-06 17:30:00,165.0696729985182
2025-05-06 17:45:00,152.64540137539402
2025-05-06 18:00:00,147.60349092998527
2025-05-06 18:15:00,155.34086875648757
2025-05-06 18:30:00,145.08114562180174
2025-05-06 18:45:00,136.13870216850808
2025-05-06 19:00:00,135.32719427051785
2025-05-06 19:15:00,134.15283980736538
2025-05-06 19:30:00,133.73404966645214
2025-05-06 19:45:00,133.23143255393015
2025-05-06 20:00:00,138.04334235934684
2025-05-06 20:15:00,137.3263649585236
2025-05-06 20:30:00,154.96034836852684
2025-05-06 20:45:00,154.27844832736466
2025-05-06 21:00:00,156.6454773154712
2025-05-06 21:15:00,157.21619697802768
2025-05-06 21:30:00,162.83501273970913
2025-05-06 21:45:00,162.83501273970913
2025-05-06 22:00:00,162.83501273970913
2025-05-06 22:15:00,164.91842255161353
2025-05-06 22:30:00,165.2853831993717
2025-05-06 22:45:00,167.61608340342443
2025-05-06 23:00:00,166.2823391683354
2025-05-06 23:15:00,168.75985833179976
2025-05-06 23:30:00,168.893921548707
2025-05-06 23:45:00,168.893921548707
2025-05-07 00:00:00,168.7947931080672
