Predicted Power
63.261721539740215
60.055249064552015
60.58919286079217
57.7764576881068
59.034312498388765
58.83179962478614
57.25289106221116
58.72415660656728
56.30600546566967
53.54652194835337
54.731340215576196
63.89966546296279
63.89966546296279
69.00482069492
67.29334904116118
66.98153764208841
66.79623982056457
68.05327758531968
65.96887387384257
66.3226269804496
66.49355708557788
62.49186267901401
59.53324198971042
59.944964946531435
61.70942899619542
58.349019945694856
55.51097698322366
55.53901581439615
54.86066161716934
54.258990593494346
56.369551096508545
49.78096283372067
46.0082076184482
43.83563881748881
43.45274779601355
36.91676352688413
30.681646417506037
25.85983935682885
18.621578540544785
17.83883194667906
14.171776962169641
11.695436319037407
12.950782466471665
9.69442734463904
9.419333088131715
9.100230047769962
10.342214438543703
10.157882099744594
15.005067320835298
16.655153260988552
17.579133213364546
17.63004331712012
16.54199854333025
17.150495802904214
17.38506027099471
26.032597688777145
24.862448744856223
19.093623444468985
19.961271911133856
23.974239501010285
27.498779680586754
32.868222517088604
37.26392443912513
41.34892516138205
37.79093674995799
37.97263783337195
38.01618913654265
46.45096064162333
51.31776337926243
59.25532001661392
76.81463698126552
80.46400291923038
78.99242647012595
79.20900363148775
80.33617189590696
94.19034446859504
90.46226027633494
89.68755990063693
88.40210634044321
78.62642176000635
77.27062625748363
61.96684654012967
59.69087265012763
61.265793203816415
60.19307058080238
61.65408307882427
56.96312747894299
55.812387956715284
59.51737943699851
54.325594708551705
55.22550273983871
50.81453678654058
46.04955233480113
39.05377115563129
34.24695218554564
40.13104794677571
38.6926661766945
38.27887431909225
38.50892690250702
37.95980724254255
39.270372308525744
